Id,Time(millis),Time(text),FlightMode,GpsCount,GpsSignalLevel,Latitude,Longitude,Altitude(meters),Altitude(feet),Altitude(ASL_meters),HomeLatitude,HomeLongitude,HomeDistance(meters),HomeDistance(feet),FlyZoneInfo,Battery1_Power(%),Battery1_Voltage,Battery1_Temperature(C),Battery1_Current,Battery1_ChargeRemaining,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),Speed(m/s),Speed(km/h),Speed(mph),Pitch,Roll,Yaw,UpLinkQuality(%),DownLinkQuality(%),FlyState,RadioChannel,Timestamp,LastUpdated,IsFlying,IsTakingPhoto,IsTakingVideo,IsTakingInterval,IsTakingPanorama,GimbalPitch,GimbalYaw,GimbalRoll,RcLeftHorizontal,RcLeftVertical,RcRightHorizontal,RcRightVertical,Battery1_Cell1,Battery1_Cell2,Battery1_DischargeCount,Battery1_FullCapacity,Battery1_Serial,DroneName,DroneType,CameraType,DroneSerial,DroneId,CameraId,AppVersion,UtcShiftMillis,AppTip,AppWarning,AppError,DroneError,InstanceId,InstanceName,MissionExecutionState,LastReachedWaypointId,MissionId,MissionName,MissionASL(meters),MediaId, MediaType, MediaFileName, MediaFileSize,VsCommandTimestamp, VsDroneLatitude, VsDroneLongitude, VsDroneX, VsDroneY, VsDroneAlt, VsTargetLatitude, VsTargetLongitude, VsTargetX, VsTargetY, VsTargetAlt, VsVelocityEast, VsVelocityNorth, VsVelocityUp, VsSpeed, VsResPitch, VsResRoll, VsResAlt, VsResYaw, VsResGimbal,CalibrationNorthSouth,CalibrationEastWest,CalibrationVertical,WpReachedMetadata
608,61918,1m 1s,GPS_ATTI,28,5,53.9323352,13.05923472,6.9,22.6,,53.93224419,13.05905614,15.5,50.9,,53,7.212,31.6,-4416,999,2.7,1.4,-.1,3.0,11.0,6.8,-6.7,2.3,-47.6,100,100,6,0,1745579944743,102,1,0,0,0,0,0,359.8,0,-660,0,0,344,3610,3562,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
609,62018,1m 2s,GPS_ATTI,28,5,53.9323376,13.05923671,6.9,22.6,,53.93224419,13.05905614,15.8,51.7,,53,7.212,31.6,-4416,999,2.7,1.3,0,3.0,10.8,6.7,-6.5,2.2,-52.4,100,100,6,0,1745579944843,100,1,0,0,0,0,0,359.7,0,-660,0,0,345,3610,3562,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
610,62120,1m 2s,GPS_ATTI,28,5,53.93234025,13.0592386,6.9,22.6,,53.93224419,13.05905614,16.1,52.7,,53,7.212,31.6,-4416,999,2.7,1.1,0,2.9,10.5,6.5,-7.4,0.9,-57.3,100,100,6,0,1745579944945,102,1,0,0,0,0,0,0,0,-660,0,0,345,3610,3562,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
611,62220,1m 2s,GPS_ATTI,28,5,53.93234257,13.05924013,6.8,22.3,,53.93224419,13.05905614,16.3,53.5,,53,7.212,31.6,-4416,999,2.7,1,0,2.9,10.4,6.4,-8.2,1.7,-62.4,100,100,6,0,1745579945045,100,1,0,0,0,0,0,0,0,-660,0,0,345,3625,3568,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
612,62321,1m 2s,GPS_ATTI,28,5,53.93234501,13.05924152,6.8,22.3,,53.93224419,13.05905614,16.6,54.3,,53,7.212,31.6,-4416,999,2.7,0.8,0,2.8,10.1,6.3,-7,0.3,-67.4,100,100,6,0,1745579945146,101,1,0,0,0,0,0,0.3,0,-660,0,0,346,3625,3568,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
613,62423,1m 2s,GPS_ATTI,28,5,53.93234501,13.05924152,6.8,22.3,,53.93224419,13.05905614,16.6,54.3,,53,7.212,31.6,-4416,999,2.7,0.8,0,2.8,10.1,6.3,-7,0.3,-67.4,100,100,6,0,1745579945248,102,1,0,0,0,0,0,0.3,0,-660,0,0,346,3625,3568,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
614,62524,1m 2s,GPS_ATTI,28,5,53.93234999,13.05924309,6.7,22.0,,53.93224419,13.05905614,17.0,55.8,,53,7.212,31.6,-4416,999,2.6,0.5,0.1,2.6,9.5,5.9,-5,1,-76.8,100,100,6,0,1745579945349,101,1,0,0,0,0,0,0.2,0,-660,0,0,345,3625,3568,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
615,62625,1m 2s,GPS_ATTI,28,5,53.93235225,13.05924368,6.7,22.0,,53.93224419,13.05905614,17.2,56.5,,53,7.212,31.6,-4416,999,2.5,0.3,0.1,2.5,9.1,5.6,-2.6,1.8,-81.4,100,100,6,0,1745579945450,101,1,0,0,0,0,0,0,0,-660,0,0,346,3625,3568,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
616,62726,1m 2s,GPS_ATTI,28,5,53.93235456,13.05924416,6.8,22.3,,53.93224419,13.05905614,17.4,57.2,,53,7.212,31.6,-4416,999,2.4,0.3,0.1,2.4,8.7,5.4,-3.4,0.4,-85.9,100,100,6,0,1745579945551,101,1,0,0,0,0,0,359.8,0,-660,0,0,345,3625,3568,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
617,62827,1m 2s,GPS_ATTI,28,5,53.93235668,13.05924443,6.8,22.3,,53.93224419,13.05905614,17.6,57.7,,53,7.308,31.6,-3976,998,2.3,0.1,0.1,2.3,8.3,5.2,-5.4,-.2,-90.9,100,100,6,0,1745579945652,101,1,0,0,0,0,0,359.9,0,-660,0,0,345,3625,3568,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
618,62929,1m 2s,GPS_ATTI,28,5,53.93235893,13.05924413,6.8,22.3,,53.93224419,13.05905614,17.8,58.3,,53,7.308,31.6,-3976,998,2.2,0,0,2.2,7.9,4.9,-5.7,0.6,-95.9,100,100,6,0,1745579945754,102,1,0,0,0,0,0,0,0,-660,0,0,345,3625,3568,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
619,63030,1m 3s,GPS_ATTI,28,5,53.93236089,13.05924406,6.8,22.3,,53.93224419,13.05905614,17.9,58.8,,53,7.308,31.6,-3976,998,2.2,0,0,2.2,7.9,4.9,-4.4,1.3,-100.5,100,100,6,0,1745579945855,101,1,0,0,0,0,0,359.9,0,-660,0,0,345,3625,3568,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
620,63131,1m 3s,GPS_ATTI,28,5,53.93236289,13.05924385,6.8,22.3,,53.93224419,13.05905614,18.1,59.3,,53,7.308,31.6,-3976,998,2.1,-.1,0,2.1,7.6,4.7,-5.1,-.1,-105.3,100,100,6,0,1745579945956,101,1,0,0,0,0,0,359.9,0,-660,0,0,345,3625,3568,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
621,63232,1m 3s,GPS_ATTI,28,5,53.9323646,13.05924352,6.8,22.3,,53.93224419,13.05905614,18.2,59.7,,53,7.308,31.6,-3976,998,2,-.2,0,2.0,7.2,4.5,-5.6,-.7,-110.1,100,100,6,0,1745579946057,101,1,0,0,0,0,0,359.9,0,-660,0,0,345,3679,3630,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
622,63333,1m 3s,GPS_ATTI,28,5,53.93236626,13.05924286,6.8,22.3,,53.93224419,13.05905614,18.3,60.1,,53,7.308,31.6,-3976,998,1.9,-.3,0,1.9,6.9,4.3,-6.2,1,-115.2,100,100,6,0,1745579946158,101,1,0,0,0,0,0,0.1,0,-660,0,0,345,3679,3630,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
623,63434,1m 3s,GPS_ATTI,28,5,53.93236779,13.05924232,6.8,22.3,,53.93224419,13.05905614,18.4,60.4,,53,7.308,31.6,-3976,998,1.8,-.4,0,1.8,6.6,4.1,-7.3,1.8,-120.1,100,100,6,0,1745579946259,101,1,0,0,0,0,0,0.2,0,-491,0,0,348,3679,3630,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
624,63535,1m 3s,GPS_ATTI,26,5,53.9323693,13.05924158,6.9,22.6,,53.93224419,13.05905614,18.5,60.7,,53,7.308,31.6,-3976,998,1.6,-.5,0,1.7,6.0,3.7,-5.2,1,-124.7,100,100,6,0,1745579946360,101,1,0,0,0,0,0,0.1,0,0,0,0,402,3679,3630,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
625,63636,1m 3s,GPS_ATTI,26,5,53.93237059,13.05924055,6.9,22.6,,53.93224419,13.05905614,18.6,60.9,,53,7.308,31.6,-3976,998,1.5,-.6,0,1.6,5.8,3.6,-5.3,-1.4,-127.9,100,100,6,0,1745579946461,101,1,0,0,0,0,0,0.3,0,0,0,0,429,3679,3630,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
626,63739,1m 3s,GPS_ATTI,25,5,53.93237182,13.05923933,6.9,22.6,,53.93224419,13.05905614,18.6,61.1,,53,7.308,31.6,-3976,998,1.4,-.7,0,1.6,5.6,3.5,-6.5,-1.4,-129.5,100,100,6,0,1745579946564,103,1,0,0,0,0,0,0.5,0,0,0,0,448,3679,3630,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
627,63841,1m 3s,GPS_ATTI,25,5,53.93237293,13.05923756,7,23.0,,53.93224419,13.05905614,18.6,61.1,,53,7.232,31.7,-4252,997,1.2,-.8,0,1.4,5.2,3.2,-7.2,-1.7,-129.9,100,100,6,0,1745579946666,102,1,0,0,0,0,0,0.8,0,0,0,0,451,3679,3630,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
628,63942,1m 3s,GPS_ATTI,26,5,53.93237399,13.05923613,7,23.0,,53.93224419,13.05905614,18.7,61.2,,53,7.232,31.7,-4252,997,1.1,-.9,0,1.4,5.1,3.2,-7.4,-2.2,-129.9,100,100,6,0,1745579946767,101,1,0,0,0,0,0,0.9,0,0,0,0,451,3679,3630,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
629,64044,1m 4s,GPS_ATTI,26,5,53.9323749,13.05923463,7,23.0,,53.93224419,13.05905614,18.7,61.3,,53,7.232,31.7,-4252,997,0.9,-1,0,1.3,4.8,3.0,-8.5,-1.6,-129.9,100,100,6,0,1745579946869,102,1,0,0,0,0,0,0.7,0,0,0,0,508,3679,3630,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
630,64146,1m 4s,GPS_ATTI,26,5,53.93237571,13.05923294,7,23.0,,53.93224419,13.05905614,18.7,61.3,,53,7.232,31.7,-4252,997,0.7,-1,0,1.2,4.4,2.7,-9.4,-1.5,-129.9,100,100,6,0,1745579946971,102,1,0,0,0,0,0,0.8,0,0,0,0,535,3679,3630,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
631,64247,1m 4s,GPS_ATTI,26,5,53.93237647,13.05923107,7.1,23.3,,53.93224419,13.05905614,18.7,61.3,,53,7.232,31.7,-4252,997,0.6,-1.2,0,1.3,4.8,3.0,-10.8,-1.6,-129.9,100,100,6,0,1745579947072,101,1,0,0,0,0,0,0.8,0,0,0,0,535,3639,3593,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
632,64349,1m 4s,GPS_ATTI,26,5,53.93237695,13.05922911,7.1,23.3,,53.93224419,13.05905614,18.6,61.2,,53,7.232,31.7,-4252,997,0.4,-1.3,0,1.4,4.9,3.0,-11.1,-1.2,-130,100,100,6,0,1745579947174,102,1,0,0,0,0,0,0.9,0,0,0,0,535,3639,3593,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
633,64450,1m 4s,GPS_ATTI,26,5,53.93237724,13.05922702,7.1,23.3,,53.93224419,13.05905614,18.6,61.0,,53,7.232,31.7,-4252,997,0.2,-1.4,0,1.4,5.1,3.2,-10.7,-.3,-129.8,100,100,6,0,1745579947275,101,1,0,0,0,0,0,0.8,0,0,0,0,535,3639,3593,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
634,64552,1m 4s,GPS_ATTI,27,5,53.93237741,13.05922465,7.1,23.3,,53.93224419,13.05905614,18.5,60.7,,53,7.232,31.7,-4252,997,0.1,-1.5,0,1.5,5.4,3.4,-10.7,-1.2,-129.9,100,100,6,0,1745579947377,102,1,0,0,0,0,0,0.8,0,0,0,0,545,3639,3593,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
635,64654,1m 4s,GPS_ATTI,27,5,53.93237741,13.05922201,7.1,23.3,,53.93224419,13.05905614,18.4,60.4,,53,7.232,31.7,-4252,997,0,-1.7,0,1.7,6.1,3.8,-10.3,-1.2,-129.8,100,100,6,0,1745579947479,102,1,0,0,0,0,0,0.8,0,0,0,0,544,3639,3593,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
636,64756,1m 4s,GPS_ATTI,27,5,53.93237727,13.05921925,7.2,23.6,,53.93224419,13.05905614,18.3,60.0,,53,7.205,31.7,-4469,996,-.1,-1.8,0,1.8,6.5,4.0,-10,-1.3,-129.8,100,100,6,0,1745579947581,102,1,0,0,0,0,0,0.8,0,0,0,0,547,3639,3593,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
637,64857,1m 4s,GPS_ATTI,27,5,53.93237699,13.05921641,7.2,23.6,,53.93224419,13.05905614,18.1,59.5,,53,7.205,31.7,-4469,996,-.3,-1.9,0,1.9,6.9,4.3,-10.4,-1.4,-129.7,100,100,6,0,1745579947682,101,1,0,0,0,0,0,0.7,0,0,0,0,545,3639,3593,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
638,64959,1m 4s,GPS_ATTI,27,5,53.93237657,13.05921327,7.2,23.6,,53.93224419,13.05905614,18.0,59.0,,53,7.205,31.7,-4469,996,-.4,-2,0,2.0,7.3,4.6,-10.2,-1.2,-129.8,100,100,6,0,1745579947784,102,1,0,0,0,0,0,0.7,0,0,0,0,545,3639,3593,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
639,65060,1m 5s,GPS_ATTI,27,5,53.93237594,13.05920979,7.2,23.6,,53.93224419,13.05905614,17.8,58.4,,53,7.205,31.7,-4469,996,-.6,-2.1,0,2.2,7.9,4.9,-10.1,-.7,-129.9,100,100,6,0,1745579947885,101,1,0,0,0,0,0,0.9,0,0,0,0,543,3639,3593,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
640,65163,1m 5s,GPS_ATTI,27,5,53.93237522,13.0592063,7.2,23.6,,53.93224419,13.05905614,17.6,57.8,,53,7.205,31.7,-4469,996,-.7,-2.2,0,2.3,8.3,5.2,-10.1,-.6,-129.9,100,100,6,0,1745579947988,103,1,0,0,0,0,0,0.9,0,0,0,0,533,3639,3593,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
641,65264,1m 5s,GPS_ATTI,27,5,53.93237444,13.05920284,7.2,23.6,,53.93224419,13.05905614,17.4,57.1,,53,7.205,31.7,-4469,996,-.8,-2.3,0,2.4,8.8,5.4,-9.8,-.6,-129.9,100,100,6,0,1745579948089,101,1,0,0,0,0,0,0.9,0,0,0,0,531,3621,3574,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
642,65366,1m 5s,GPS_ATTI,27,5,53.9323735,13.05919907,7.2,23.6,,53.93224419,13.05905614,17.2,56.4,,53,7.205,31.7,-4469,996,-1,-2.4,0,2.6,9.4,5.8,-9.6,-.4,-129.9,100,100,6,0,1745579948191,102,1,0,0,0,0,0,0.8,0,0,0,0,530,3621,3574,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
643,65467,1m 5s,GPS_ATTI,27,5,53.93237254,13.05919533,7.2,23.6,,53.93224419,13.05905614,17.0,55.6,,53,7.205,31.7,-4469,996,-1.1,-2.5,0,2.7,9.8,6.1,-9.5,0,-129.9,100,100,6,0,1745579948292,101,1,0,0,0,0,0,0.9,0,0,0,0,529,3621,3574,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
644,65569,1m 5s,GPS_ATTI,27,5,53.93237147,13.05919109,7.3,24.0,,53.93224419,13.05905614,16.7,54.8,,53,7.205,31.7,-4469,996,-1.2,-2.6,0,2.9,10.3,6.4,-9.1,-.2,-130,100,100,6,0,1745579948394,102,1,0,0,0,0,0,0.9,0,0,0,0,526,3621,3574,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
645,65670,1m 5s,GPS_ATTI,27,5,53.93237024,13.05918705,7.3,24.0,,53.93224419,13.05905614,16.5,54.0,,53,7.205,31.7,-4469,996,-1.3,-2.6,0,2.9,10.5,6.5,-9.2,-.4,-130,100,100,6,0,1745579948495,101,1,0,0,0,0,0,0.9,0,0,0,0,489,3621,3574,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
646,65771,1m 5s,GPS_ATTI,27,5,53.93236884,13.05918269,7.3,24.0,,53.93224419,13.05905614,16.2,53.1,,53,7.202,31.8,-4611,994,-1.4,-2.7,0,3.0,10.9,6.8,-9.4,0.2,-130,100,100,6,0,1745579948596,101,1,0,0,0,0,0,0.9,0,0,0,0,493,3621,3574,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
647,65872,1m 5s,GPS_ATTI,27,5,53.93236741,13.05917836,7.3,24.0,,53.93224419,13.05905614,15.9,52.1,,53,7.202,31.8,-4611,994,-1.5,-2.8,0,3.2,11.4,7.1,-8,-.3,-130.1,100,100,6,0,1745579948697,101,1,0,0,0,0,0,0.9,0,0,0,0,493,3621,3574,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
648,65974,1m 5s,GPS_ATTI,27,5,53.93236567,13.05917343,7.3,24.0,,53.93224419,13.05905614,15.6,51.1,,53,7.202,31.8,-4611,994,-1.6,-2.9,0,3.3,11.9,7.4,-8.2,0.2,-130,100,100,6,0,1745579948799,102,1,0,0,0,0,0,0.9,0,0,0,0,489,3621,3574,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
649,66076,1m 6s,GPS_ATTI,27,5,53.93236413,13.05916897,7.3,24.0,,53.93224419,13.05905614,15.3,50.1,,53,7.202,31.8,-4611,994,-1.7,-2.9,0,3.4,12.1,7.5,-7.7,0.3,-129.9,100,100,6,0,1745579948901,102,1,0,0,0,0,0,0.9,0,0,0,0,476,3621,3574,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
650,66181,1m 6s,GPS_ATTI,27,5,53.93236245,13.05916418,7.4,24.3,,53.93224419,13.05905614,15.0,49.1,,53,7.202,31.8,-4611,994,-1.7,-3,0,3.4,12.4,7.7,-7.4,0.8,-130,100,100,6,0,1745579949006,105,1,0,0,0,0,0,0.9,0,0,0,0,475,3621,3574,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
651,66286,1m 6s,GPS_ATTI,27,5,53.93236084,13.05915956,7.4,24.3,,53.93224419,13.05905614,14.7,48.1,,53,7.202,31.8,-4611,994,-1.8,-3,0,3.5,12.6,7.8,-6.9,1.1,-129.9,100,100,6,0,1745579949111,105,1,0,0,0,0,0,0.9,0,0,0,0,480,3630,3582,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
